"competition","mf","level","match_id","date","home_team","visiting_team","match_n_sets","home_team_set_score","visiting_team_set_score","set_number","home_team_score","visiting_team_score","margin"
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770735",2019-11-16,"Jacksonville State","Tennessee State",4,3,1,4,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770742",2019-11-16,"American","Lafayette",3,3,0,1,25,12,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770742",2019-11-16,"American","Lafayette",3,3,0,2,25,12,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770742",2019-11-16,"American","Lafayette",3,3,0,3,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770752",2019-11-16,"UNC Asheville","Hampton",3,3,0,1,25,11,14
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770752",2019-11-16,"UNC Asheville","Hampton",3,3,0,2,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770752",2019-11-16,"UNC Asheville","Hampton",3,3,0,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770756",2019-11-16,"Tennessee Tech","Belmont",4,3,1,1,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770756",2019-11-16,"Tennessee Tech","Belmont",4,3,1,2,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770756",2019-11-16,"Tennessee Tech","Belmont",4,3,1,3,26,28,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770756",2019-11-16,"Tennessee Tech","Belmont",4,3,1,4,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770754",2019-11-16,"High Point","Presbyterian",3,0,3,1,24,26,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770754",2019-11-16,"High Point","Presbyterian",3,0,3,2,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770754",2019-11-16,"High Point","Presbyterian",3,0,3,3,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770769",2019-11-16,"Mercer","Furman",5,3,2,1,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770769",2019-11-16,"Mercer","Furman",5,3,2,2,11,25,14
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770769",2019-11-16,"Mercer","Furman",5,3,2,3,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770769",2019-11-16,"Mercer","Furman",5,3,2,4,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770769",2019-11-16,"Mercer","Furman",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770778",2019-11-16,"LIU","Robert Morris",4,3,1,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770778",2019-11-16,"LIU","Robert Morris",4,3,1,2,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770778",2019-11-16,"LIU","Robert Morris",4,3,1,3,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770778",2019-11-16,"LIU","Robert Morris",4,3,1,4,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770784",2019-11-16,"Milwaukee","Green Bay",5,3,2,1,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770784",2019-11-16,"Milwaukee","Green Bay",5,3,2,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770784",2019-11-16,"Milwaukee","Green Bay",5,3,2,3,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770784",2019-11-16,"Milwaukee","Green Bay",5,3,2,4,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770784",2019-11-16,"Milwaukee","Green Bay",5,3,2,5,15,13,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770792",2019-11-16,"Oakland","Wright State",4,1,3,1,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770792",2019-11-16,"Oakland","Wright State",4,1,3,2,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770792",2019-11-16,"Oakland","Wright State",4,1,3,3,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770792",2019-11-16,"Oakland","Wright State",4,1,3,4,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770791",2019-11-16,"Youngstown State","Northern Kentucky",5,2,3,1,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770791",2019-11-16,"Youngstown State","Northern Kentucky",5,2,3,2,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770791",2019-11-16,"Youngstown State","Northern Kentucky",5,2,3,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770791",2019-11-16,"Youngstown State","Northern Kentucky",5,2,3,4,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770791",2019-11-16,"Youngstown State","Northern Kentucky",5,2,3,5,10,15,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770794",2019-11-16,"Radford","Charleston So.",5,2,3,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770794",2019-11-16,"Radford","Charleston So.",5,2,3,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770794",2019-11-16,"Radford","Charleston So.",5,2,3,3,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770794",2019-11-16,"Radford","Charleston So.",5,2,3,4,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770794",2019-11-16,"Radford","Charleston So.",5,2,3,5,14,16,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770787",2019-11-16,"Duquesne","La Salle",3,0,3,1,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770787",2019-11-16,"Duquesne","La Salle",3,0,3,2,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770787",2019-11-16,"Duquesne","La Salle",3,0,3,3,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770790",2019-11-16,"Cleveland State","IUPUI",5,3,2,1,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770790",2019-11-16,"Cleveland State","IUPUI",5,3,2,2,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770790",2019-11-16,"Cleveland State","IUPUI",5,3,2,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770790",2019-11-16,"Cleveland State","IUPUI",5,3,2,4,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770790",2019-11-16,"Cleveland State","IUPUI",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770788",2019-11-16,"St. Francis Brooklyn","Merrimack",3,3,0,1,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770788",2019-11-16,"St. Francis Brooklyn","Merrimack",3,3,0,2,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770788",2019-11-16,"St. Francis Brooklyn","Merrimack",3,3,0,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770789",2019-11-16,"Cal St. Fullerton","UC Riverside",3,3,0,1,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770789",2019-11-16,"Cal St. Fullerton","UC Riverside",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770789",2019-11-16,"Cal St. Fullerton","UC Riverside",3,3,0,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770793",2019-11-16,"Bucknell","Colgate",4,1,3,1,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770793",2019-11-16,"Bucknell","Colgate",4,1,3,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770793",2019-11-16,"Bucknell","Colgate",4,1,3,3,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770793",2019-11-16,"Bucknell","Colgate",4,1,3,4,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770781",2019-11-16,"Eastern Wash.","Northern Colo.",3,0,3,1,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770781",2019-11-16,"Eastern Wash.","Northern Colo.",3,0,3,2,17,25,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770781",2019-11-16,"Eastern Wash.","Northern Colo.",3,0,3,3,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770824",2019-11-16,"Yale","Princeton",5,3,2,1,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770824",2019-11-16,"Yale","Princeton",5,3,2,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770824",2019-11-16,"Yale","Princeton",5,3,2,3,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770824",2019-11-16,"Yale","Princeton",5,3,2,4,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770824",2019-11-16,"Yale","Princeton",5,3,2,5,17,15,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770805",2019-11-16,"Miami (OH)","Western Mich.",3,3,0,1,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770805",2019-11-16,"Miami (OH)","Western Mich.",3,3,0,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770805",2019-11-16,"Miami (OH)","Western Mich.",3,3,0,3,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770810",2019-11-16,"Bowling Green","Northern Illinois",5,3,2,1,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770810",2019-11-16,"Bowling Green","Northern Illinois",5,3,2,2,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770810",2019-11-16,"Bowling Green","Northern Illinois",5,3,2,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770810",2019-11-16,"Bowling Green","Northern Illinois",5,3,2,4,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770810",2019-11-16,"Bowling Green","Northern Illinois",5,3,2,5,15,10,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770812",2019-11-16,"Indiana State","Missouri State",4,3,1,1,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770812",2019-11-16,"Indiana State","Missouri State",4,3,1,2,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770812",2019-11-16,"Indiana State","Missouri State",4,3,1,3,29,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770812",2019-11-16,"Indiana State","Missouri State",4,3,1,4,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770807",2019-11-16,"George Washington","Rhode Island",3,3,0,1,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770807",2019-11-16,"George Washington","Rhode Island",3,3,0,2,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770807",2019-11-16,"George Washington","Rhode Island",3,3,0,3,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770809",2019-11-16,"Kent State","Buffalo",5,2,3,1,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770809",2019-11-16,"Kent State","Buffalo",5,2,3,2,30,28,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770809",2019-11-16,"Kent State","Buffalo",5,2,3,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770809",2019-11-16,"Kent State","Buffalo",5,2,3,4,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770809",2019-11-16,"Kent State","Buffalo",5,2,3,5,11,15,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770820",2019-11-16,"Ohio","Akron",4,3,1,1,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770820",2019-11-16,"Ohio","Akron",4,3,1,2,29,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770820",2019-11-16,"Ohio","Akron",4,3,1,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770820",2019-11-16,"Ohio","Akron",4,3,1,4,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770819",2019-11-16,"Harvard","Columbia",5,2,3,1,25,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770819",2019-11-16,"Harvard","Columbia",5,2,3,2,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770819",2019-11-16,"Harvard","Columbia",5,2,3,3,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770819",2019-11-16,"Harvard","Columbia",5,2,3,4,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770819",2019-11-16,"Harvard","Columbia",5,2,3,5,14,16,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770813",2019-11-16,"Evansville","Southern Illinois",5,2,3,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770813",2019-11-16,"Evansville","Southern Illinois",5,2,3,2,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770813",2019-11-16,"Evansville","Southern Illinois",5,2,3,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770813",2019-11-16,"Evansville","Southern Illinois",5,2,3,4,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770813",2019-11-16,"Evansville","Southern Illinois",5,2,3,5,10,15,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770821",2019-11-16,"Valparaiso","Bradley",3,3,0,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770821",2019-11-16,"Valparaiso","Bradley",3,3,0,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770821",2019-11-16,"Valparaiso","Bradley",3,3,0,3,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770814",2019-11-16,"George Mason","Fordham",5,2,3,1,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770814",2019-11-16,"George Mason","Fordham",5,2,3,2,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770814",2019-11-16,"George Mason","Fordham",5,2,3,3,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770814",2019-11-16,"George Mason","Fordham",5,2,3,4,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770814",2019-11-16,"George Mason","Fordham",5,2,3,5,9,15,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770816",2019-11-16,"Loyola Chicago","Illinois State",4,1,3,1,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770816",2019-11-16,"Loyola Chicago","Illinois State",4,1,3,2,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770816",2019-11-16,"Loyola Chicago","Illinois State",4,1,3,3,25,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770816",2019-11-16,"Loyola Chicago","Illinois State",4,1,3,4,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770802",2019-11-16,"Dartmouth","Cornell",4,3,1,1,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770802",2019-11-16,"Dartmouth","Cornell",4,3,1,2,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770802",2019-11-16,"Dartmouth","Cornell",4,3,1,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770802",2019-11-16,"Dartmouth","Cornell",4,3,1,4,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770800",2019-11-16,"Fairleigh Dickinson","Saint Francis (PA)",3,3,0,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770800",2019-11-16,"Fairleigh Dickinson","Saint Francis (PA)",3,3,0,2,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770800",2019-11-16,"Fairleigh Dickinson","Saint Francis (PA)",3,3,0,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770818",2019-11-16,"Sacred Heart","Bryant",4,3,1,1,24,26,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770818",2019-11-16,"Sacred Heart","Bryant",4,3,1,2,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770818",2019-11-16,"Sacred Heart","Bryant",4,3,1,3,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770818",2019-11-16,"Sacred Heart","Bryant",4,3,1,4,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770815",2019-11-16,"Rider","Saint Peter's",3,3,0,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770815",2019-11-16,"Rider","Saint Peter's",3,3,0,2,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770815",2019-11-16,"Rider","Saint Peter's",3,3,0,3,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770825",2019-11-16,"Eastern Illinois","Southeast Mo. State",3,0,3,1,12,25,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770825",2019-11-16,"Eastern Illinois","Southeast Mo. State",3,0,3,2,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770825",2019-11-16,"Eastern Illinois","Southeast Mo. State",3,0,3,3,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770828",2019-11-16,"Chattanooga","Wofford",3,3,0,1,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770828",2019-11-16,"Chattanooga","Wofford",3,3,0,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770828",2019-11-16,"Chattanooga","Wofford",3,3,0,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770829",2019-11-16,"Marist","Manhattan",3,3,0,1,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770829",2019-11-16,"Marist","Manhattan",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770829",2019-11-16,"Marist","Manhattan",3,3,0,3,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770830",2019-11-16,"Jacksonville","Lipscomb",4,1,3,1,9,25,16
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770830",2019-11-16,"Jacksonville","Lipscomb",4,1,3,2,17,25,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770830",2019-11-16,"Jacksonville","Lipscomb",4,1,3,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770830",2019-11-16,"Jacksonville","Lipscomb",4,1,3,4,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770831",2019-11-16,"Marquette","Villanova",4,3,1,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770831",2019-11-16,"Marquette","Villanova",4,3,1,2,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770831",2019-11-16,"Marquette","Villanova",4,3,1,3,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770831",2019-11-16,"Marquette","Villanova",4,3,1,4,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770826",2019-11-16,"DePaul","Georgetown",4,3,1,1,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770826",2019-11-16,"DePaul","Georgetown",4,3,1,2,25,12,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770826",2019-11-16,"DePaul","Georgetown",4,3,1,3,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770826",2019-11-16,"DePaul","Georgetown",4,3,1,4,25,11,14
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770834",2019-11-16,"Little Rock","Louisiana",3,0,3,1,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770834",2019-11-16,"Little Rock","Louisiana",3,0,3,2,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770834",2019-11-16,"Little Rock","Louisiana",3,0,3,3,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770852",2019-11-16,"Illinois","Rutgers",3,3,0,1,25,11,14
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770852",2019-11-16,"Illinois","Rutgers",3,3,0,2,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770852",2019-11-16,"Illinois","Rutgers",3,3,0,3,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770849",2019-11-16,"Indiana","Ohio State",4,1,3,1,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770849",2019-11-16,"Indiana","Ohio State",4,1,3,2,27,29,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770849",2019-11-16,"Indiana","Ohio State",4,1,3,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770849",2019-11-16,"Indiana","Ohio State",4,1,3,4,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770862",2019-11-16,"UNLV","San Jose State",3,3,0,1,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770862",2019-11-16,"UNLV","San Jose State",3,3,0,2,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770862",2019-11-16,"UNLV","San Jose State",3,3,0,3,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770839",2019-11-16,"Texas","TCU",3,3,0,1,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770839",2019-11-16,"Texas","TCU",3,3,0,2,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770839",2019-11-16,"Texas","TCU",3,3,0,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770850",2019-11-16,"UTRGV","Chicago State",3,3,0,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770850",2019-11-16,"UTRGV","Chicago State",3,3,0,2,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770850",2019-11-16,"UTRGV","Chicago State",3,3,0,3,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770842",2019-11-16,"Arkansas State","La.-Monroe",3,3,0,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770842",2019-11-16,"Arkansas State","La.-Monroe",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770842",2019-11-16,"Arkansas State","La.-Monroe",3,3,0,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770840",2019-11-16,"Wisconsin","Michigan State",3,3,0,1,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770840",2019-11-16,"Wisconsin","Michigan State",3,3,0,2,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770840",2019-11-16,"Wisconsin","Michigan State",3,3,0,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770848",2019-11-16,"CSUN","UC Santa Barbara",3,0,3,1,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770848",2019-11-16,"CSUN","UC Santa Barbara",3,0,3,2,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770848",2019-11-16,"CSUN","UC Santa Barbara",3,0,3,3,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770860",2019-11-16,"Ball State","Central Mich.",4,3,1,1,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770860",2019-11-16,"Ball State","Central Mich.",4,3,1,2,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770860",2019-11-16,"Ball State","Central Mich.",4,3,1,3,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770860",2019-11-16,"Ball State","Central Mich.",4,3,1,4,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770855",2019-11-16,"Long Beach State","Cal Poly",4,3,1,1,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770855",2019-11-16,"Long Beach State","Cal Poly",4,3,1,2,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1770855",2019-11-16,"Long Beach State","Cal Poly",4,3,1,3,25,17,8
